image_name,labels,is_valid
train/10.1002+advs.201902099-07.jpg,Photo,FALSE
valid/10.1002+advs.201902500-4.jpg,MicroPhoto_EM,TRUE
valid/10.1002+advs.201902500-6.jpg,Photo_MicroPhoto,TRUE
train/10.1002+advs.201902599-02.jpg,Other,FALSE
train/10.1002+advs.201903237-03.jpg,Photo_MicroPhoto,FALSE
train/10.1002+advs.201903237-06.jpg,MicroPhoto,FALSE
train/10.1002+advs.201903237-07.jpg,MicroPhoto,FALSE
train/10.1002+advs.201903583-03.jpg,Photo_MicroPhoto,FALSE
train/10.1002+advs.201903583-04.jpg,Blot_MicroPhoto,FALSE
train/10.1002+advs.201903583-06.jpg,Blot_MicroPhoto,FALSE
train/10.1002+advs.201903583-08.jpg,Blot_MicroPhoto,FALSE
valid/10.1002+advs.202000532-03.jpg,Other,TRUE
train/10.1002+advs.202000532-04.jpg,Other,FALSE
train/10.1002+advs.202000532-06.jpg,Other,FALSE
train/10.1002+advs.202000532-07.jpg,Blot,FALSE
train/10.1002+advs.202000532-09.jpg,Blot,FALSE
train/10.1002+advs.202000532-11.jpg,Blot,FALSE
train/10.1002+aisy.202000140-3.jpg,Photo,FALSE
train/10.1002+aisy.202000140-4.jpg,MicroPhoto,FALSE
train/10.1002+aisy.202000140-5.jpg,MicroPhoto,FALSE
train/10.1002+ajmg.a.38163-3.jpg,Photo,FALSE
train/10.1002+ana.24496-05.jpg,Medical,FALSE
train/10.1002+anie.201703774-4.jpg,Photo,FALSE
train/10.1002+ar.22844-4.jpg,Photo,FALSE
train/10.1002+ar.22844-5.jpg,Photo,FALSE
train/10.1002+brb3.728-6.jpg,Medical,FALSE
train/10.1002+ca.22931-2.jpg,Photo,FALSE
valid/10.1002+ca.22931-3.jpg,Medical,TRUE
valid/10.1002+cam4.2810-05.jpg,MicroPhoto,TRUE
train/10.1002+cam4.2810-07.jpg,Blot_Photo_MicroPhoto,FALSE
train/10.1002+cam4.2810-08.jpg,MicroPhoto,FALSE
train/10.1002+cam4.2810-09.jpg,Blot,FALSE
valid/10.1002+cam4.2810-11.jpg,Blot_MicroPhoto,TRUE
train/10.1002+cam4.2810-12.jpg,Photo_MicroPhoto,FALSE
valid/10.1002+cam4.2866-4.jpg,MicroPhoto,TRUE
train/10.1002+cam4.2866-6.jpg,MicroPhoto,FALSE
train/10.1002+cam4.2866-7.jpg,Photo_MicroPhoto,FALSE
train/10.1002+cam4.3041-03.jpg,Blot,FALSE
train/10.1002+cam4.3041-04.jpg,Blot,FALSE
train/10.1002+cam4.3041-05.jpg,Blot_MicroPhoto,FALSE
train/10.1002+cam4.3041-06.jpg,Blot_MicroPhoto,FALSE
train/10.1002+cam4.3041-07.jpg,Photo_MicroPhoto,FALSE
train/10.1002+cam4.3041-08.jpg,Blot_MicroPhoto,FALSE
train/10.1002+cam4.3041-09.jpg,Blot_MicroPhoto,FALSE
train/10.1002+cam4.3041-10.jpg,MicroPhoto,FALSE
valid/10.1002+ccd.25268-2.jpg,Medical,TRUE
train/10.1002+ccd.25268-3.jpg,Medical,FALSE
train/10.1002+ccd.25268-4.jpg,Medical,FALSE
train/10.1002+ccd.25470-2.jpg,Medical,FALSE
train/10.1002+ccd.25470-3.jpg,Medical,FALSE
train/10.1002+ccd.25707-4.jpg,Medical,FALSE
train/10.1002+dc.22960-2.jpg,Photo_MicroPhoto,FALSE
train/10.1002+dc.23087-2.jpg,Medical,FALSE
train/10.1002+ece3.1582-02.jpg,Photo,FALSE
valid/10.1002+ece3.2468-2.jpg,Photo,TRUE
valid/10.1002+ece3.2666-03.jpg,Photo,TRUE
valid/10.1002+ece3.6256-04.jpg,Other,TRUE
train/10.1002+ece3.6519-05.jpg,MicroPhoto,FALSE
train/10.1002+ece3.6573-08.jpg,Other,FALSE
valid/10.1002+ece3.6573-09.jpg,Other,TRUE
train/10.1002+ece3.6703-04.jpg,Photo,FALSE
valid/10.1002+ece3.6900-04.jpg,Photo_Medical,TRUE
train/10.1002+ecs2.3142-05.jpg,Photo,FALSE
train/10.1002+ecs2.3228-04.jpg,Photo,FALSE
train/10.1002+ecs2.3228-05.jpg,Photo_MicroPhoto,FALSE
train/10.1002+ecy.2049-02.jpg,Photo,FALSE
train/10.1002+edm2.147-08.jpg,MicroPhoto,FALSE
train/10.1002+eng2.12061-4.jpg,MicroPhoto_EM,FALSE
train/10.1002+gch2.201800111-4.jpg,EM,FALSE
train/10.1002+hbm.22204-11.jpg,Medical,FALSE
train/10.1002+hbm.23684-05.jpg,Medical,FALSE
valid/10.1002+hed.23545-3.jpg,Photo_Medical,TRUE
train/10.1002+hed.23545-5.jpg,Photo,FALSE
train/10.1002+hed.23545-6.jpg,Photo,FALSE
train/10.1002+hed.23545-7.jpg,Photo,FALSE
train/10.1002+hed.24813-3.jpg,Photo,FALSE
valid/10.1002+hed.24813-4.jpg,Photo,TRUE
train/10.1002+hed.24813-5.jpg,Photo,FALSE
train/10.1002+ijgo.12385-4.jpg,Medical,FALSE
train/10.1002+ijgo.12385-5.jpg,Medical,FALSE
train/10.1002+jbio.201400113-5.jpg,Photo_Medical,FALSE
valid/10.1002+jbio.201400113-7.jpg,Photo_Medical,TRUE
train/10.1002+jbm.b.33906-03.jpg,Photo,FALSE
train/10.1002+jbmr.3043-2.jpg,Medical,FALSE
train/10.1002+jbmr.3043-3.jpg,Photo_MicroPhoto,FALSE
valid/10.1002+jbmr.3164-4.jpg,Medical,TRUE
train/10.1002+jbmr.3164-5.jpg,Medical,FALSE
train/10.1002+jcsm.12569-06.jpg,Medical,FALSE
train/10.1002+jcsm.12569-08.jpg,MicroPhoto,FALSE
train/10.1002+jcsm.12569-09.jpg,MicroPhoto,FALSE
train/10.1002+jcsm.12569-10.jpg,MicroPhoto,FALSE
train/10.1002+jcu.22215-2.jpg,Medical,FALSE
train/10.1002+jgf2.318-2.jpg,Photo_Medical,FALSE
train/10.1002+jmd2.12148-06.jpg,EM,FALSE
train/10.1002+jmd2.12148-07.jpg,EM,FALSE
train/10.1002+jmri.24392-3.jpg,Medical,FALSE
train/10.1002+jmri.24392-4.jpg,Medical,FALSE
train/10.1002+jmri.24392-5.jpg,Medical,FALSE
train/10.1002+jmri.24392-6.jpg,Medical,FALSE
valid/10.1002+jmri.24984-5.jpg,Medical,TRUE
train/10.1002+jmri.25178-4.jpg,Medical,FALSE
train/10.1002+jmri.25178-6.jpg,Medical,FALSE
train/10.1002+jnr.23848-05.jpg,MicroPhoto_Medical,FALSE
train/10.1002+jor.23259-3.jpg,Photo,FALSE
train/10.1002+jso.23838-2.jpg,Medical,FALSE
train/10.1002+jso.23838-3.jpg,Medical,FALSE
train/10.1002+jso.23838-4.jpg,Medical,FALSE
train/10.1002+jsp2.1129-04.jpg,Other,FALSE
train/10.1002+lary.24460-2.jpg,Photo,FALSE
train/10.1002+lary.24460-3.jpg,Medical,FALSE
train/10.1002+lary.24523-2.jpg,Medical,FALSE
train/10.1002+lary.24523-3.jpg,Medical,FALSE
train/10.1002+lary.25331-2.jpg,Photo,FALSE
train/10.1002+lio2.470-3.jpg,EM,FALSE
train/10.1002+lio2.470-4.jpg,EM,FALSE
train/10.1002+lio2.470-5.jpg,MicroPhoto_EM,FALSE
train/10.1002+mbo3.1053-05.jpg,Other,FALSE
train/10.1002+mbo3.1112-04.jpg,Blot,FALSE
train/10.1002+mbo3.1112-06.jpg,Blot,FALSE
train/10.1002+mbo3.1112-13.jpg,Blot,FALSE
train/10.1002+mbo3.806-3.jpg,Photo_EM,FALSE
train/10.1002+mbo3.806-4.jpg,EM,FALSE
train/10.1002+mbo3.906-07.jpg,EM,FALSE
valid/10.1002+mbo3.996-14.jpg,Photo,TRUE
train/10.1002+mdc3.12209-2.jpg,Medical,FALSE
train/10.1002+mds.26182-3.jpg,Medical,FALSE
train/10.1002+mgg3.929-06.jpg,Photo_Medical,FALSE
train/10.1002+mgg3.929-11.jpg,Photo,FALSE
valid/10.1002+mgg3.929-12.jpg,EM,TRUE
train/10.1002+mgg3.929-13.jpg,EM,FALSE
train/10.1002+mgg3.929-14.jpg,EM,FALSE
train/10.1002+mgg3.929-15.jpg,EM,FALSE
train/10.1002+micr.22198-3.jpg,Photo,FALSE
train/10.1002+mp.12273-06.jpg,Medical,FALSE
train/10.1002+mp.12273-07.jpg,Medical,FALSE
train/10.1002+mrm.24902-5.jpg,Medical,FALSE
train/10.1002+mrm.26901-07.jpg,Medical,FALSE
valid/10.1002+mrm.26901-08.jpg,Medical,TRUE
train/10.1002+mrm.26901-09.jpg,Medical,FALSE
train/10.1002+pbc.25094-2.jpg,Photo,FALSE
train/10.1002+pbc.25094-3.jpg,Medical,FALSE
train/10.1002+pld3.127-06.jpg,EM,FALSE
train/10.1002+pld3.263-03.jpg,Other,FALSE
train/10.1002+pld3.263-04.jpg,Other,FALSE
train/10.1002+pld3.263-05.jpg,Other,FALSE
train/10.1002+pld3.263-06.jpg,Other,FALSE
train/10.1002+pld3.265-05.jpg,Photo,FALSE
train/10.1002+pld3.265-06.jpg,MicroPhoto,FALSE
train/10.1002+pld3.265-07.jpg,MicroPhoto,FALSE
valid/10.1002+pld3.265-10.jpg,Photo,TRUE
train/10.1002+pld3.265-11.jpg,Photo_MicroPhoto,FALSE
train/10.1002+pld3.265-12.jpg,Photo_MicroPhoto,FALSE
train/10.1002+sctm.18-0218-06.jpg,EM,FALSE
valid/10.1002+sctm.19-0277-03.jpg,MicroPhoto,TRUE
valid/10.1002+sctm.19-0277-05.jpg,MicroPhoto,TRUE
train/10.1002+sctm.19-0277-06.jpg,MicroPhoto,FALSE
train/10.1002+sctm.19-0277-07.jpg,MicroPhoto,FALSE
train/10.1002+sctm.19-0277-08.jpg,MicroPhoto_Medical,FALSE
train/10.1002+sctm.19-0289-4.jpg,Other,FALSE
train/10.1002+sctm.19-0398-06.jpg,MicroPhoto_EM,FALSE
train/10.1002+sctm.19-0398-07.jpg,MicroPhoto_Medical,FALSE
train/10.1002+sctm.20-0044-2.jpg,Other,FALSE
train/10.1002+sctm.20-0044-3.jpg,MicroPhoto,FALSE
train/10.1007+978-1-4939-3718-9_5-03.jpg,Photo,FALSE
train/10.1007+978-1-4939-3718-9_5-04.jpg,Photo,FALSE
train/10.1007+978-1-4939-3718-9_5-05.jpg,Photo,FALSE
train/10.1007+BF03355375-3.jpg,Photo,FALSE
train/10.1007+BF03355375-4.jpg,Medical,FALSE
train/10.1007+s00011-013-0690-4-7.jpg,Medical,FALSE
train/10.1007+s00063-017-0380-z-1.jpg,Medical,FALSE
train/10.1007+s00064-013-0265-0-4.jpg,Photo,FALSE
train/10.1007+s00064-013-0265-0-5.jpg,Photo,FALSE
train/10.1007+s00064-013-0265-0-6.jpg,Photo,FALSE
train/10.1007+s00105-015-3613-1-5.jpg,Photo,FALSE
train/10.1007+s00105-015-3636-7-1.jpg,Photo,FALSE
train/10.1007+s00105-015-3636-7-2.jpg,Photo_MicroPhoto,FALSE
train/10.1007+s00106-015-0072-z-2.jpg,Photo_Medical,FALSE
train/10.1007+s00106-015-0072-z-4.jpg,Photo,FALSE
train/10.1007+s00122-014-2427-3-07.jpg,Photo_MicroPhoto,FALSE
train/10.1007+s00122-015-2603-0-02.jpg,Photo,FALSE
train/10.1007+s00167-013-2476-1-3.jpg,Medical,FALSE
train/10.1007+s00167-014-3300-2-3.jpg,Photo,FALSE
train/10.1007+s00167-015-3928-6-5.jpg,Medical,FALSE
train/10.1007+s00167-015-3928-6-6.jpg,Medical,FALSE
train/10.1007+s00234-014-1395-2-3.jpg,Medical,FALSE
train/10.1007+s00234-014-1395-2-4.jpg,Medical,FALSE
train/10.1007+s00247-014-2880-9-03.jpg,Medical,FALSE
train/10.1007+s00247-014-2880-9-04.jpg,Medical,FALSE
train/10.1007+s00247-014-2880-9-07.jpg,Medical,FALSE
train/10.1007+s00261-015-0430-z-3.jpg,Photo_Medical,FALSE
train/10.1007+s00261-015-0430-z-4.jpg,Photo_Medical,FALSE
train/10.1007+s00261-015-0430-z-5.jpg,Photo_Medical,FALSE
train/10.1007+s00261-015-0430-z-6.jpg,Photo_Medical,FALSE
train/10.1007+s00261-015-0430-z-7.jpg,Medical,FALSE
train/10.1007+s00261-015-0430-z-8.jpg,Medical,FALSE
train/10.1007+s00261-015-0532-7-04.jpg,Medical,FALSE
train/10.1007+s00261-015-0532-7-05.jpg,Medical,FALSE
train/10.1007+s00261-015-0532-7-09.jpg,Photo_Medical,FALSE
train/10.1007+s00261-015-0605-7-2.jpg,Medical,FALSE
train/10.1007+s00261-015-0605-7-3.jpg,Medical,FALSE
train/10.1007+s00261-015-0605-7-4.jpg,Medical,FALSE
train/10.1007+s00264-015-2693-y-2.jpg,MicroPhoto_Medical,FALSE
train/10.1007+s00270-013-0814-9-4.jpg,Medical,FALSE
train/10.1007+s00270-013-0814-9-5.jpg,Medical,FALSE
train/10.1007+s00276-014-1271-0-3.jpg,Medical,FALSE
train/10.1007+s00276-014-1271-0-4.jpg,Medical,FALSE
train/10.1007+s00276-014-1271-0-5.jpg,Medical,FALSE
train/10.1007+s00276-014-1361-z-02.jpg,Photo,FALSE
train/10.1007+s00276-014-1361-z-03.jpg,Photo,FALSE
train/10.1007+s00276-014-1361-z-05.jpg,Photo,FALSE
train/10.1007+s00276-014-1361-z-06.jpg,Photo,FALSE
train/10.1007+s00276-014-1361-z-07.jpg,Photo,FALSE
train/10.1007+s00276-014-1361-z-10.jpg,Medical,FALSE
train/10.1007+s00330-014-3316-5-04.jpg,Medical,FALSE
train/10.1007+s00330-014-3316-5-05.jpg,Photo_Medical,FALSE
train/10.1007+s00330-014-3566-2-4.jpg,Medical,FALSE
train/10.1007+s00330-014-3566-2-5.jpg,Medical,FALSE
valid/10.1007+s00330-016-4364-9-5.jpg,Medical,TRUE
train/10.1007+s00330-016-4364-9-6.jpg,Medical,FALSE
train/10.1007+s00381-014-2570-9-2.jpg,Medical,FALSE
train/10.1007+s00381-015-2844-x-05.jpg,Medical,FALSE
train/10.1007+s00381-015-2844-x-06.jpg,Medical,FALSE
train/10.1007+s00381-015-2844-x-07.jpg,Medical,FALSE
train/10.1007+s00383-015-3801-1-2.jpg,Medical,FALSE
train/10.1007+s00402-014-2037-1-03.jpg,Medical,FALSE
train/10.1007+s00402-014-2037-1-04.jpg,Medical,FALSE
train/10.1007+s00402-014-2037-1-05.jpg,Medical,FALSE
train/10.1007+s00402-014-2037-1-09.jpg,Medical,FALSE
train/10.1007+s00405-013-2841-1-3.jpg,Medical,FALSE
train/10.1007+s00405-013-2841-1-4.jpg,Medical,FALSE
train/10.1007+s00405-014-2911-z-3.jpg,Photo,FALSE
train/10.1007+s00405-014-2911-z-4.jpg,Photo,FALSE
train/10.1007+s00405-014-3419-2-2.jpg,Photo,FALSE
train/10.1007+s00405-014-3419-2-3.jpg,Medical,FALSE
train/10.1007+s00405-014-3419-2-5.jpg,Photo,FALSE
train/10.1007+s00405-014-3419-2-6.jpg,Medical,FALSE
train/10.1007+s00408-015-9773-z-2.jpg,Medical,FALSE
train/10.1007+s00408-015-9773-z-3.jpg,Photo_MicroPhoto,FALSE
train/10.1007+s00425-016-2543-1-03.jpg,Photo,FALSE
train/10.1007+s00431-014-2370-y-2.jpg,Medical,FALSE
train/10.1007+s00436-014-3912-y-2.jpg,Photo,FALSE
train/10.1007+s00442-015-3372-9-05.jpg,Photo,FALSE
train/10.1007+s00572-014-0565-8-03.jpg,Photo,FALSE
train/10.1007+s00572-014-0565-8-06.jpg,Photo_MicroPhoto,FALSE
valid/10.1007+s00572-014-0565-8-07.jpg,Photo_MicroPhoto,TRUE
train/10.1007+s00586-013-2960-9-4.jpg,Medical,FALSE
train/10.1007+s00586-015-3837-x-2.jpg,Photo,FALSE
train/10.1007+s00586-015-3837-x-3.jpg,Photo_Medical,FALSE
train/10.1007+s00586-015-3837-x-4.jpg,Photo_EM,FALSE
train/10.1007+s00586-015-3837-x-5.jpg,Photo,FALSE
train/10.1007+s00586-015-3837-x-6.jpg,Photo,FALSE
train/10.1007+s00592-011-0359-9-2.jpg,Photo,FALSE
train/10.1007+s00595-013-0723-1-2.jpg,Medical,FALSE
valid/10.1007+s00701-017-3242-9-04.jpg,Photo_Medical,TRUE
train/10.1007+s10295-014-1447-y-05.jpg,Photo,FALSE
train/10.1007+s10334-013-0405-4-4.jpg,Medical,FALSE
train/10.1007+s10334-014-0443-6-3.jpg,Photo,FALSE
train/10.1007+s10554-015-0750-7-04.jpg,Medical,FALSE
train/10.1007+s10554-015-0750-7-05.jpg,Medical,FALSE
train/10.1007+s11046-014-9828-3-3.jpg,Photo,FALSE
valid/10.1007+s11046-014-9828-3-4.jpg,Photo_MicroPhoto,TRUE
train/10.1007+s11356-014-3880-x-04.jpg,Photo_MicroPhoto,FALSE
valid/10.1007+s11517-015-1280-0-06.jpg,Medical,TRUE
train/10.1007+s11517-015-1280-0-07.jpg,Medical,FALSE
train/10.1007+s11604-015-0451-0-2.jpg,Photo,FALSE
valid/10.1007+s11604-015-0451-0-4.jpg,Medical,TRUE
train/10.1007+s11604-015-0451-0-5.jpg,Medical,FALSE
train/10.1007+s11914-014-0239-7-2.jpg,Medical,FALSE
train/10.1007+s11914-014-0239-7-3.jpg,Medical,FALSE
train/10.1007+s11914-014-0239-7-4.jpg,Medical,FALSE
train/10.1007+s11914-014-0239-7-5.jpg,Medical,FALSE
train/10.1007+s12010-014-1437-6-07.jpg,Photo,FALSE
train/10.1007+s12029-013-9573-8-2.jpg,Medical,FALSE
train/10.1007+s12098-013-1192-7-2.jpg,Photo,FALSE
train/10.1007+s12282-012-0419-1-4.jpg,Medical,FALSE
train/10.1007+s12471-017-0984-1-2.jpg,Medical,FALSE
train/10.1007+s12542-017-0345-9-03.jpg,Photo,FALSE
train/10.1007+s12542-017-0345-9-04.jpg,Photo,FALSE
train/10.1007+s12542-017-0345-9-06.jpg,Photo,FALSE
valid/10.1007+s12542-017-0345-9-09.jpg,Photo,TRUE
train/10.1007+s12565-013-0195-9-2.jpg,Photo,FALSE
train/10.1007+s12630-017-0858-4-2.jpg,Photo_Medical,FALSE
train/10.1007+s12639-013-0242-4-2.jpg,Photo_Medical,FALSE
train/10.1007+s12639-013-0242-4-3.jpg,Photo_MicroPhoto,FALSE
train/10.1007+s12639-014-0421-y-2.jpg,Photo_MicroPhoto,FALSE
train/10.1007+s13238-020-00728-4-05.jpg,Blot_MicroPhoto,FALSE
train/10.1007+s13238-020-00728-4-09.jpg,Blot,FALSE
train/10.1007+s13238-020-00728-4-10.jpg,MicroPhoto,FALSE
train/10.1007+s13238-020-00728-4-13.jpg,Blot_MicroPhoto,FALSE
train/10.1007+s13238-020-00731-9-2.jpg,Blot,FALSE
train/10.1007+s13238-020-00731-9-4.jpg,Blot,FALSE
train/10.1007+s13730-014-0114-5-4.jpg,Medical,FALSE
train/10.1007+s13760-015-0431-2-3.jpg,Medical,FALSE
train/10.1007+s13760-015-0431-2-4.jpg,Medical,FALSE
train/10.1007+s40820-019-0262-4-06.jpg,EM,FALSE
train/10.1007+s41048-019-0091-5-08.jpg,Blot_MicroPhoto_EM,FALSE
train/10.1016+B978-0-7020-4087-0.00072-3-5.jpg,Medical,FALSE
train/10.1016+j.aat.2014.02.001-2.jpg,Photo,FALSE
train/10.1016+j.acra.2014.07.007-4.jpg,Medical,FALSE
train/10.1016+j.acvd.2014.09.005-3.jpg,Photo,FALSE
train/10.1016+j.acvd.2014.09.005-5.jpg,Medical,FALSE
train/10.1016+j.adro.2020.06.022-04.jpg,MicroPhoto,FALSE
train/10.1016+j.adro.2020.06.022-08.jpg,Blot_MicroPhoto,FALSE
train/10.1016+j.ajem.2015.11.051-2.jpg,Photo,FALSE
train/10.1016+j.ajem.2016.03.028-2.jpg,Medical,FALSE
valid/10.1016+j.ajem.2016.03.028-3.jpg,Medical,TRUE
valid/10.1016+j.ajem.2016.03.028-4.jpg,Medical,TRUE
train/10.1016+j.ajem.2016.06.105-2.jpg,Photo,FALSE
train/10.1016+j.ajoc.2016.04.001-2.jpg,Photo,FALSE
train/10.1016+j.amjcard.2013.10.016-2.jpg,Medical,FALSE
train/10.1016+j.amjcard.2015.03.021-2.jpg,Medical,FALSE
train/10.1016+j.amjcard.2015.03.021-5.jpg,Medical,FALSE
train/10.1016+j.amjsurg.2016.06.023-2.jpg,Photo,FALSE
train/10.1016+j.amjsurg.2016.06.023-3.jpg,Photo,FALSE
valid/10.1016+j.amsu.2017.03.034-3.jpg,Photo_Medical,TRUE
train/10.1016+j.annemergmed.2016.05.007-1.jpg,Medical,FALSE
train/10.1016+j.apjtm.2015.12.020-2.jpg,Medical,FALSE
train/10.1016+j.apradiso.2014.07.010-2.jpg,Photo,FALSE
train/10.1016+j.apsb.2021.03.017-07.jpg,Blot_MicroPhoto,FALSE
train/10.1016+j.athoracsur.2014.01.060-2.jpg,Medical,FALSE
train/10.1016+j.athoracsur.2014.01.060-3.jpg,Medical,FALSE
train/10.1016+j.athoracsur.2014.02.055-2.jpg,Medical,FALSE
train/10.1016+j.athoracsur.2014.02.055-3.jpg,Photo,FALSE
train/10.1016+j.athoracsur.2014.03.057-1.jpg,Medical,FALSE
train/10.1016+j.athoracsur.2014.03.057-2.jpg,Photo,FALSE
train/10.1016+j.athoracsur.2015.02.030-5.jpg,Medical,FALSE
valid/10.1016+j.avsg.2015.08.008-3.jpg,Medical,TRUE
train/10.1016+j.bbadva.2021.100022-05.jpg,Blot,FALSE
train/10.1016+j.bbadva.2021.100022-06.jpg,Blot,FALSE
train/10.1016+j.bbmt.2016.08.020-7.jpg,Photo_MicroPhoto,FALSE
train/10.1016+j.bbrep.2020.100902-3.jpg,Blot,FALSE
train/10.1016+j.bbrep.2021.100977-4.jpg,Blot,FALSE
train/10.1016+j.bbrep.2021.101155-6.jpg,Blot,FALSE
train/10.1016+j.biomaterials.2015.09.045-11.jpg,Photo_MicroPhoto,FALSE
train/10.1016+j.bjoms.2013.02.007-2.jpg,Photo,FALSE
valid/10.1016+j.bjoms.2016.01.002-2.jpg,Photo_MicroPhoto_Medical,TRUE
train/10.1016+j.bjps.2013.11.006-2.jpg,Photo,FALSE
train/10.1016+j.bjps.2014.01.003-4.jpg,Photo,FALSE
train/10.1016+j.bjps.2014.01.003-6.jpg,Photo,FALSE
train/10.1016+j.bjps.2014.01.003-7.jpg,Photo,FALSE
valid/10.1016+j.bpobgyn.2014.07.008-08.jpg,Photo,TRUE
valid/10.1016+j.braindev.2013.11.003-4.jpg,Medical,TRUE
train/10.1016+j.braindev.2013.11.003-5.jpg,Medical,FALSE
train/10.1016+j.carrev.2013.09.002-2.jpg,Medical,FALSE
train/10.1016+j.carrev.2013.09.002-3.jpg,Medical,FALSE
train/10.1016+j.carrev.2013.09.002-5.jpg,Medical,FALSE
train/10.1016+j.carrev.2017.04.005-2.jpg,Medical,FALSE
train/10.1016+j.celrep.2019.01.010-04.jpg,EM,FALSE
valid/10.1016+j.celrep.2019.01.010-05.jpg,EM,TRUE
train/10.1016+j.celrep.2019.01.010-09.jpg,EM,FALSE
train/10.1016+j.celrep.2019.01.010-10.jpg,EM,FALSE
train/10.1016+j.celrep.2019.01.096-07.jpg,EM,FALSE
train/10.1016+j.celrep.2019.01.096-09.jpg,EM,FALSE
train/10.1016+j.celrep.2019.04.012-03.jpg,EM,FALSE
train/10.1016+j.celrep.2019.04.012-09.jpg,EM,FALSE
train/10.1016+j.celrep.2019.04.012-10.jpg,Blot_MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2019.05.063-10.jpg,MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2019.05.063-12.jpg,MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2019.05.063-14.jpg,MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2019.09.073-03.jpg,Blot_MicroPhoto_Photo_EM,FALSE
train/10.1016+j.celrep.2019.09.073-04.jpg,MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2019.09.073-08.jpg,MicroPhoto_EM,FALSE
train/10.1016+j.celrep.2020.01.080-04.jpg,Blot,FALSE
train/10.1016+j.celrep.2020.01.080-05.jpg,MicroPhoto,FALSE
train/10.1016+j.celrep.2020.01.080-07.jpg,Blot,FALSE
train/10.1016+j.celrep.2020.01.080-10.jpg,Blot,FALSE
